Project,Hole,From_m,To_m,Bedding_Confidence,Bedding_Style,Bedding_Bed_Thickness,Bedding_Younging_Direction,Bedding_Angle_TCA,Bedding_Cleavage_Angle,Fabric1_Feature,Fabric1_Confidence,Fabric1_Intensity,Fabric1_Angle_TCA,Fabric2_Feature,Fabric2_Confidence,Fabric2_Intensity,Fabric2_Angle_TCA,Comments,Relog,Logger,Timestamp
GCL,KAD17-113,124.76,125.56,,,,,,,FOL,MOD,3,50,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,125.56,129.9,HIGH,LAM,LAM,,40,,,,,,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,129.9,130.65,,,,,,,FOL,,0,,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,130.65,133.72,HIGH,LAM,LAM,,40,,,,,,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,133.72,135.48,,,,,,,FOL,MOD,2,60,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,135.48,135.8,,,,,,,FOL,,0,,,,,,,0,Henderson,11/9/2017
GCL,KAD17-113,135.8,176.41,,,,,,,FOL,MOD,2,70,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,176.41,177.13,,,,,,,FLT,LOW,2,40,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,177.13,185.18,HIGH,LAM,LAM,,50,PLL,,,,,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,185.18,217,,,,,,,FOL,MOD,3,40,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,217,223.85,,,,,,,FOL,MOD,3,50,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,223.85,235.08,,,,,,,FOL,MOD,3,50,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,235.08,239.81,,,,,,,FOL,MOD,3,50,,,,,,0,Henderson,11/10/2017
GCL,KAD17-113,239.81,263.68,,,,,,,FOL,MOD,3,50,,,,,,0,Henderson,11/11/2017
GCL,KAD17-113,263.68,282,,,,,,,FLT,MOD,3,30,,,,,,0,Henderson,11/11/2017
GCL,KAD17-113,282,296.55,,,,,,,FOL,MOD,4,60,,,,,,0,Henderson,11/11/2017
GCL,KAD17-113,296.55,297.47,,,,,,,FLT,HIGH,4,30,,,,,,0,Henderson,11/11/2017
GCL,KAD17-113,297.47,307.66,,,,,,,FOL,MOD,0,,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,307.66,308.42,,,,,,,FOL,HIGH,2,60,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,308.42,310.92,,,,,,,FOL,MOD,1,40,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,310.92,315,,,,,,,FOL,LOW,2,50,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,315,324.43,,,,,,,FOL,HIGH,4,40,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,324.43,325.43,,,,,,,FOL,MOD,3,40,,,,,,0,Henderson,11/13/2017
GCL,KAD17-113,325.43,331.58,,,,,,,FOL,MOD,3,40,,,,,,0,Henderson,11/13/2017
GCL,KAD17-114,2.9,38.34,,,,,,,FOL,HIGH,3,45,FOL,HIGH,4,45,,0,Hoang,11/8/2017
GCL,KAD17-114,38.34,45.09,,,,,,,FOL,HIGH,2,60,FOL,HIGH,3,60,,0,Hoang,11/8/2017
GCL,KAD17-114,45.09,140.9,,,,,,,FOL,HIGH,3,40,FOL,HIGH,4,45,,0,Hoang,11/9/2017
GCL,KAD17-114,140.9,142.8,,,,,,,FOL,HIGH,2,20,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,142.8,144,,,,,,,FOL,HIGH,4,60,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,144,146.54,,,,,,,FOL,HIGH,3,40,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,146.54,150.82,,,,,,,FOL,HIGH,3,60,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,150.82,151.29,,,,,,,FOL,HIGH,4,50,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,151.29,158.52,,,,,,,FOL,HIGH,3,50,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,158.52,159.43,,,,,,,FOL,HIGH,2,50,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,159.43,174.49,,,,,,,FOL,HIGH,3,70,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,174.49,175.94,,,,,,,FOL,HIGH,3,35,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,175.94,180,,,,,,,FOL,HIGH,3,50,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,180,180.95,,,,,,,FOL,HIGH,0,,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,180.95,183,,,,,,,FOL,HIGH,4,50,,,,,,0,Hoang,11/9/2017
GCL,KAD17-114,183,204.24,,,,,,,FOL,HIGH,3,40,,,,,,0,Hoang,11/10/2017
GCL,KAD17-114,204.24,205.22,,,,,,,FLT,HIGH,5,15,,,,,,0,Hoang,11/10/2017
GCL,KAD17-114,205.22,225,,,,,,,FOL,HIGH,4,40,FOL,HIGH,5,50,,0,Hoang,11/10/2017
GCL,KAD17-115,4.5,12.42,,,,,,,FOL,HIGH,2,40,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,12.42,26.11,,,,,,,FOL,HIGH,2,45,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,26.11,28.43,,,,,,,FOL,HIGH,2,60,,,,,Weak to moderate foliation.,0,Andrienko,11/8/2017
GCL,KAD17-115,28.43,37.88,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,37.88,43.69,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,43.69,62.38,,,,,,,FOL,HIGH,1,50,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,62.38,63.71,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,63.71,67.66,,,,,,,FOL,HIGH,2,55,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,67.66,69.15,,,,,,,FOL,HIGH,2,60,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,69.15,74.57,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/8/2017
GCL,KAD17-115,74.57,80.94,MOD,LAM,THIN,,50,PLL,FOL,HIGH,4,50,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,80.94,92.12,,,,,,,FOL,HIGH,1,40,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,92.12,97,,,,,,,FOL,HIGH,3,60,,,,,Weak to moderate foliation.,0,Andrienko,11/9/2017
GCL,KAD17-115,97,97.91,,,,,,,FLT,MOD,3,30,,,,,Annelead fault.,0,Andrienko,11/9/2017
GCL,KAD17-115,97.91,103.58,,,,,,,FOL,HIGH,3,60,,,,,Weak to moderate foliation.,0,Andrienko,11/9/2017
GCL,KAD17-115,103.58,106.63,HIGH,GRD,THIN,DOWN,55,PLL,FOL,HIGH,4,55,,,,,Moderate to strong foliation.,0,Andrienko,11/9/2017
GCL,KAD17-115,106.63,123.18,,,,,,,FOL,HIGH,4,50,,,,,Moderate to strong foliation.,0,Andrienko,11/9/2017
GCL,KAD17-115,123.18,137.41,,,,,,,FOL,HIGH,3,50,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,137.41,163.3,,,,,,,FOL,HIGH,2,40,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,163.3,168.9,,,,,,,FLT,MOD,3,30,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,168.9,195,,,,,,,FOL,HIGH,2,40,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,195,198,,,,,,,FLT,MOD,3,30,,,,,,0,Andrienko,11/9/2017
GCL,KAD17-115,198,207.95,,,,,,,FOL,HIGH,2,40,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,207.95,210,,,,,,,FLT,MOD,3,,,,,,Possible annealed fault; TCA not determined.,0,Andrienko,11/10/2017
GCL,KAD17-115,210,214.02,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,214.02,219.91,,,,,,,FLT,LOW,3,15,,,,,Possible annealed fault; multiple fractured sections.,0,Andrienko,11/10/2017
GCL,KAD17-115,219.91,235.06,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,235.06,249.49,,,,,,,FOL,HIGH,3,55,,,,,Weak to moderate foliation.,0,Andrienko,11/10/2017
GCL,KAD17-115,249.49,249.91,,,,,,,FOL,HIGH,1,55,,,,,Foliation at 50-55 degrees TCA.,0,Andrienko,11/10/2017
GCL,KAD17-115,249.91,266.63,,,,,,,FOL,HIGH,3,55,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,266.63,277.97,,,,,,,FOL,HIGH,2,55,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,277.97,288.63,HIGH,GRD,THIN,UP,50,PLL,FOL,HIGH,4,50,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,288.63,291.82,,,,,,,FOL,HIGH,1,40,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,291.82,298.72,,,,,,,FOL,HIGH,3,40,,,,,Weak to moderate foliation.,0,Andrienko,11/10/2017
GCL,KAD17-115,298.72,306.89,,,,,,,FOL,HIGH,2,35,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,306.89,312.84,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,11/10/2017
GCL,KAD17-115,312.84,316,,,,,,,FOL,LOW,0,,,,,,No foliation.,0,Andrienko,11/10/2017
GCL,KAD17-115,316,322.83,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,322.83,329.3,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,329.3,330.4,,,,,,,FOL,HIGH,1,55,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,330.4,330.98,,,,,,,FOL,HIGH,2,60,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,330.98,332.14,,,,,,,FOL,HIGH,1,55,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,332.14,335.39,,,,,,,FOL,HIGH,2,60,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,335.39,336.97,,,,,,,FOL,HIGH,1,55,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,336.97,338.26,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,338.26,339,,,,,,,FOL,HIGH,1,55,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,339,343.46,,,,,,,FOL,HIGH,3,60,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,343.46,344.94,,,,,,,FOL,HIGH,1,60,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,344.94,350.28,HIGH,LAM,THIN,,55,PLL,FOL,HIGH,4,50,,,,,Moderate to strong foliation.,0,Andrienko,11/11/2017
GCL,KAD17-115,350.28,367.26,,,,,,,FOL,HIGH,3,40,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,367.26,404.49,,,,,,,FOL,HIGH,1,55,,,,,,0,Andrienko,11/11/2017
GCL,KAD17-115,404.49,411.48,,,,,,,FOL,HIGH,3,60,,,,,Moderate to strong foliation.,0,Andrienko,11/12/2017
GCL,KAD17-115,411.48,420.86,HIGH,GRD,THIN,UP,50,PLL,FOL,HIGH,4,50,,,,,Graded and laminated bedding.,0,Andrienko,11/12/2017
GCL,KAD17-115,420.86,424.05,,,,,,,FOL,HIGH,3,40,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,424.05,426.53,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,426.53,430.05,HIGH,LAM,THIN,UP,45,PLL,FOL,HIGH,4,45,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,430.05,431.44,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,431.44,435.76,LOW,LAM,THIN,,60,PLL,FOL,HIGH,3,60,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,435.76,442.19,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/12/2017
GCL,KAD17-115,442.19,474.9,,,,,,,FOL,HIGH,2,45,,,,,,0,Andrienko,11/13/2017
GCL,KAD17-115,474.9,477,,,,,,,FOL,HIGH,2,65,,,,,,0,Andrienko,11/13/2017
GCL,KAD17-116,8.8,90.85,,,,,,,FOL,HIGH,2,30,,,,,,0,Hoang,11/12/2017
GCL,KAD17-116,90.85,96,,,,,,,FOL,HIGH,4,40,,,,,,0,Hoang,11/12/2017
GCL,KAD17-116,96,101.27,,,,,,,FOL,HIGH,4,20,,,,,,0,Hoang,11/12/2017
GCL,KAD17-116,101.27,101.85,,,,,,,FOL,HIGH,0,,,,,,,0,Hoang,11/12/2017
GCL,KAD17-116,101.85,134,,,,,,,FOL,HIGH,2,40,,,,,,0,Hoang,11/13/2017
GCL,KAD17-116,134,149,,,,,,,FOL,HIGH,5,10,,,,,Foliation intense wispy TCA 10 Brecciated on LC with clasts and >1mm-5mm.,0,Hoang,11/13/2017
GCL,KAD17-116,149,166.48,,,,,,,FOL,HIGH,1,60,,,,,,0,Hoang,11/13/2017
GCL,KAD17-116,166.48,195.6,,,,,,,FOL,HIGH,3,70,,,,,,0,Hoang,11/13/2017
GCL,KAD17-116,195.6,201,,,,,,,FOL,HIGH,2,30,,,,,,0,Hoang,11/13/2017
GCL,KAD17-117,4,10.23,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/13/2017
GCL,KAD17-117,10.23,27.08,,,,,,,FOL,HIGH,2,50,,,,,,0,Andrienko,11/13/2017
GCL,KAD17-117,27.08,33.42,,,,,,,FOL,HIGH,2,45,,,,,,0,Andrienko,11/13/2017
GCL,KAD17-117,33.42,40.6,,,,,,,FOL,HIGH,2,55,,,,,,0,Andrienko,11/14/2017
GCL,KAD17-117,40.6,42.55,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,42.55,60,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,60,61.93,,,,,,,OTH,MOD,4,35,,,,,Crackle Breccia texture of massive mafic,0,Brown,11/14/2017
GCL,KAD17-117,61.93,69.37,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,69.37,79.52,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,79.52,82.62,,,,,,,FOL,MOD,2,45,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,82.62,90.43,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,90.43,92.5,,,,,,,FLT,MOD,4,35,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,92.5,95.92,,,,,,,FOL,MOD,4,60,,,,,,0,Brown,11/14/2017
GCL,KAD17-117,95.92,103.31,MOD,LAM,LAM,,50,PLL,FOL,MOD,2,50,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,103.31,110.27,,,,,,,FOL,MOD,2,70,,,,,,0,Henderson,11/14/2017
GCL,KAD17-117,110.27,120.29,,,,,,,FOL,MOD,2,70,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,120.29,124.88,,,,,,,FOL,MOD,3,40,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,124.88,133.41,HIGH,LAM,LAM,,50,PLL,FOL,MOD,3,50,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,133.41,150.15,,,,,,,FOL,HIGH,1,60,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,150.15,157,,,,,,,FOL,MOD,3,50,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,157,176.12,,,,,,,FOL,MOD,3,70,,,,,,0,Henderson,11/18/2017
GCL,KAD17-117,176.12,181.53,,,,,,,FOL,HIGH,3,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,181.53,213,,,,,,,FLT,MOD,2,25,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,213,215.41,,,,,,,FOL,LOW,2,60,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,215.41,219.23,,,,,,,FLT,MOD,2,20,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,219.23,227.03,,,,,,,FOL,HIGH,4,60,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,227.03,228.83,,,,,,,FOL,LOW,2,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,228.83,232.13,,,,,,,FOL,HIGH,4,60,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,232.13,237.87,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,237.87,247.17,,,,,,,FOL,MOD,3,45,FLT,LOW,2,20,,0,Brown,11/15/2017
GCL,KAD17-117,247.17,248.53,,,,,,,FOL,LOW,1,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,248.53,250.4,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,250.4,251.35,,,,,,,FOL,LOW,1,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,251.35,257.95,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/15/2017
GCL,KAD17-117,257.95,272.66,MOD,LAM,LAM,,50,,FOL,HIGH,3,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,272.66,279.61,,,,,,,FOL,HIGH,4,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,279.61,292.53,,,,,,,FOL,MOD,3,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,292.53,301.85,,,,,,,FOL,MOD,2,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,301.85,311.5,,,,,,,FOL,MOD,3,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,311.5,314.69,,,,,,,FOL,LOW,1,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,314.69,340,,,,,,,FOL,HIGH,4,50,,,,,,0,Brown,11/19/2017
GCL,KAD17-117,340,346.17,,,,,,,FOL,MOD,3,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,346.17,351.13,MOD,LAM,LAM,UP,50,PLL,FOL,MOD,3,50,,,,,,0,Brown,11/16/2017
GCL,KAD17-117,351.13,351.96,,,,,,,FOL,LOW,2,60,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,351.96,352.52,MOD,LAM,LAM,,60,,,,,,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,352.52,354.7,,,,,,,FOL,LOW,2,60,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,354.7,361.76,,,,,,,FOL,MOD,3,60,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,361.76,362.09,,,,,,,FOL,MOD,2,40,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,362.09,368.25,,,,,,,FOL,MOD,3,40,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,368.25,369.27,,,,,,,FOL,MOD,3,40,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,369.27,376.91,,,,,,,FOL,HIGH,3,40,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,376.91,378.41,MOD,LAM,LAM,UP,50,,FOL,HIGH,3,50,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,378.41,384.28,,,,,,,FOL,MOD,3,50,,,,,,0,Brown,11/17/2017
GCL,KAD17-117,384.28,389.64,,,,,,,FOL,MOD,3,45,,,,,,0,Brown,11/17/2017
